v1	v2	asso	diss	adja
1280	357276	-0.473563472451162	0.858359910658449	0.141640089341551
1280	371601	-0.892629998931637	0.972787232371919	0.0272127676280807
1280	376805	-0.317392473230159	0.811601032906612	0.188398967093388
1280	387090	0.310977671916573	0.5869507339136	0.4130492660864
1280	387661	-0.634137276668807	0.90391849097936	0.0960815090206398
1280	397865	-0.715459681426585	0.926137052877862	0.0738629471221376
1280	454154	-0.447201620580684	0.850647289004286	0.149352710995714
1280	454155	-0.680609162750179	0.916681286694066	0.0833187133059335
1280	46503	-0.883216803231618	0.970365086766733	0.0296349132332672
1280	46506	-0.459277933650222	0.854189069717654	0.145810930282346
1280	47678	-0.634738334077782	0.904084712313449	0.0959152876865513
1280	538949	-0.601205814540708	0.894764162933649	0.105235837066351
1280	544645	-0.560077691902501	0.88319807854821	0.11680192145179
1280	562	0.493306068313697	0.503335838027804	0.496664161972196
1280	573	0.898009674112421	0.225821086136325	0.774178913863675
1280	747	0.989854965428652	0.0712216068737144	0.928778393126286
1280	817	-0.669117691600064	0.913541923394888	0.0864580766051116
1280	818	-0.746404668234963	0.934452959820601	0.0655470401793992
1280	820	-0.77421601231973	0.941864112364339	0.0581358876356606
1280	821	-0.365505038221109	0.826288399477177	0.173711600522823
1280	823	-0.841633050094795	0.959591853366522	0.0404081466334776
1280	837	-0.424507217818019	0.843951188700513	0.156048811299487
1280	839	-0.380106738535159	0.83069451019468	0.16930548980532
1288121	1622	0.717881943289146	0.375578258629845	0.624421741370155
1288121	1796613	0.818375833835668	0.301350432357689	0.698649567642311
1288121	1796620	0.768564941782723	0.340172793016488	0.659827206983512
1288121	1796646	0.857944376751161	0.266510434363121	0.733489565636879
1288121	2014541	-0.756499473318219	0.937149794141315	0.0628502058586848
1288121	2014542	-0.683026825072656	0.917340401670137	0.0826595983298632
1288121	2108523	0.599548042648798	0.447466176012893	0.552533823987107
1288121	2133944	0.321788863709431	0.582327715419148	0.417672284580852
1288121	214856	0.620564435279153	0.435566048218205	0.564433951781795
1288121	2364787	0.623106191260561	0.43410471590357	0.56589528409643
1288121	239935	0.74847884027325	0.354627381716887	0.645372618283113
1288121	2518971	0.834423106867056	0.28772981521989	0.712270184780111
1288121	2530390	0.863247910842406	0.26148813468071	0.73851186531929
1288121	2530391	0.365709497509975	0.563156506883311	0.436843493116689
1288121	2530392	0.46008584159492	0.519573940072575	0.480426059927425
1288121	2576606	0.411977692244313	0.542227953796043	0.457772046203957
1288121	2585118	0.401373464220445	0.547095300555376	0.452904699444624
1288121	2606626	0.681205438326167	0.399245890194147	0.600754109805853
1288121	2691580	0.681587471632302	0.399006596667084	0.600993403332916
1288121	2715212	0.74870375473254	0.354468789364776	0.645531210635224
1288121	2755405	-0.336033849685859	0.817323023561021	0.182676976438979
1288121	2763672	0.415231207994755	0.540725804824056	0.459274195175944
1288121	2792859	0.871230975716386	0.253741033618544	0.746258966381456
1288121	28111	0.684074493221289	0.397445283516304	0.602554716483696
1288121	28116	0.72433401032085	0.371258662982529	0.628741337017471
1288121	28118	0.608237491905781	0.442584742221317	0.557415257778683
1288121	28119	0.32474252061231	0.581058292853518	0.418941707146482
1288121	28131	0.397282183678293	0.548961663653168	0.451038336346832
1288121	28135	0.401175243724337	0.547185871654077	0.452814128345923
1288121	2847299	0.561371911146859	0.468309774002818	0.531690225997182
1288121	290053	0.56646882259691	0.465580915310695	0.534419084689305
1288121	2913616	-0.336996794055709	0.817617512671943	0.182382487328057
1288121	291645	0.447789013355357	0.525457413424077	0.474542586575923
1288121	292800	0.600155882257517	0.447126446177411	0.552873553822589
1288121	29347	0.817021757445161	0.302471686736824	0.697528313263176
1288121	32025	0.744317340933431	0.357549058918192	0.642450941081808
1288121	328812	0.799320049355713	0.316764858092155	0.683235141907845
1288121	328813	0.858958188913545	0.265557725444446	0.734442274555554
1288121	357276	0.544359688282507	0.477305097247815	0.522694902752185
1288121	371601	0.578665447588148	0.458985050089789	0.541014949910211
1288121	387661	0.809821222319872	0.308365673900426	0.691634326099574
1288121	397865	0.385591030568535	0.554260304113268	0.445739695886732
1288121	454154	0.782032828012592	0.330126621152709	0.669873378847291
1288121	454155	0.604970035406822	0.444426576946732	0.555573423053269
1288121	46503	0.588520368999945	0.453585510681313	0.546414489318687
1288121	47678	0.775587014588097	0.334972376034132	0.665027623965868
1288121	538949	0.715068444399784	0.377446390630653	0.622553609369347
1288121	544645	0.544491374606818	0.477236118390667	0.522763881609333
1288121	562	-0.335644245488523	0.817203844058667	0.182796155941333
1288121	573	-0.524921775930116	0.873190064055391	0.126809935944609
1288121	747	-0.688567422449273	0.918849123210463	0.0811508767895371
1288121	817	0.73006424676605	0.367379744429351	0.632620255570649
1288121	818	0.49605671122074	0.501967772261955	0.498032227738045
1288121	820	0.770568269425441	0.338697306288785	0.661302693711215
1288121	821	0.638626869696686	0.425072423419418	0.574927576580582
1288121	823	0.813495977819821	0.305371922563437	0.694628077436563
1288121	837	0.474634055094362	0.512526070022608	0.487473929977392
1288121	839	0.462514999319203	0.518403800468706	0.481596199531294
1297617	1390	0.335194630252103	0.576543740642415	0.423456259357585
1297617	1622	0.636111187928225	0.426549418046593	0.573450581953407
1297617	1747	-0.674891310546795	0.915120568708516	0.0848794312914842
1297617	1796613	0.644650173944027	0.421515021117856	0.578484978882144
1297617	1796620	0.617086799513479	0.43755753935141	0.56244246064859
1297617	1796646	0.482613990377824	0.508618722434682	0.491381277565318
1297617	2014541	-0.323668038271624	0.813531818145924	0.186468181854076
1297617	2014542	-0.346865068677511	0.820629352593944	0.179370647406056
1297617	208479	-0.309780879906112	0.809253013558217	0.190746986441783
1297617	2093857	-0.354588812627762	0.822978982911399	0.177021017088601
1297617	2108523	0.719688309565609	0.374373937684229	0.625626062315771
1297617	214856	0.667716244435603	0.407605051222625	0.592394948777375
1297617	246787	0.371634158322445	0.560520223398565	0.439479776601435
1297617	2518971	0.439129978224199	0.529561149337733	0.470438850662267
1297617	2530390	0.381385672922586	0.55615390274519	0.44384609725481
1297617	2530391	0.571912325348846	0.462648719143993	0.537351280856007
1297617	2530392	0.894496362978477	0.229677640424055	0.770322359575945
1297617	2576606	-0.430438831960243	0.845706459701072	0.154293540298928
1297617	2585118	0.815392389459019	0.303815413154913	0.696184586845087
1297617	2606626	0.495361290637877	0.50231400008467	0.49768599991533
1297617	2610895	0.559671493554441	0.469216637836703	0.530783362163297
1297617	2685834	0.332964170174559	0.577510099403223	0.422489900596777
1297617	2715212	0.558555195329141	0.469811028324612	0.530188971675388
1297617	2755405	-0.752416928921904	0.936060075241409	0.0639399247585911
1297617	2785531	0.548409005284985	0.475179437010386	0.524820562989614
1297617	28111	0.321940320801932	0.582262689513105	0.417737310486895
1297617	28116	0.305589768251146	0.589241135592575	0.410758864407425
1297617	2847299	0.644466310928469	0.421624055926326	0.578375944073674
1297617	2913614	0.666724745992413	0.408212722736312	0.591787277263688
1297617	2913616	0.591308375465624	0.452046250141717	0.547953749858283
1297617	292800	0.745753080366544	0.356543769847025	0.643456230152975
1297617	29347	0.601917736704171	0.446140260061692	0.553859739938308
1297617	328812	0.464094692889745	0.51764143338331	0.48235856661669
1297617	328813	0.520236445462157	0.489777273124143	0.510222726875857
1297617	328814	0.625649186637801	0.432637731457971	0.567362268542029
1297617	357276	-0.598432131669188	0.893988851068398	0.106011148931602
1297617	371601	0.417861162191435	0.539508497527409	0.460491502472591
1297617	387661	0.612820596298711	0.439988297401925	0.560011702598075
1297617	454154	0.576022057738572	0.460422600586368	0.539577399413632
1297617	454155	0.564448999162772	0.466664226632612	0.533335773367388
1297617	46506	0.708059373069433	0.382060614909838	0.617939385090162
1297617	538949	0.606189754214607	0.443739927088713	0.556260072911287
1297617	544645	0.785957778231423	0.327140812012639	0.672859187987361
1297617	573	-0.555885488673018	0.882010625977096	0.117989374022904
1297617	674529	0.691283256156112	0.392884680182295	0.607115319817705
1297617	818	0.697342375757588	0.389010041157302	0.610989958842698
1297617	820	0.646580947083692	0.42036832237712	0.57963167762288
1297617	821	0.572398151778841	0.462386120153471	0.53761387984653
1297617	823	0.346961405842666	0.571418670572346	0.428581329427654
1297617	839	-0.451315403331616	0.851855446461316	0.148144553538684
1297617	853	0.885496068850099	0.239273829690902	0.760726170309098
1390	1464	-0.374173039906493	0.82890682223833	0.17109317776167
1390	154046	-0.354380014461719	0.822915552915887	0.177084447084113
1390	1747	-0.479794207014599	0.860172717253517	0.139827282746483
1390	1796613	0.396652366682141	0.549248410702234	0.450751589297766
1390	1796646	0.494658710668937	0.502663550166045	0.497336449833955
1390	2108523	0.341850074114104	0.573650558217238	0.426349441782762
1390	2133944	0.449269387919079	0.524752614133994	0.475247385866006
1390	214856	0.449518198005085	0.524634063893546	0.475365936106454
